hash,group,family,particion,dificultad,xz_ok,kissat_ref,k_resueltas,k_resultado,k_t_min,k_t_med,k_t_max,n_vars,n_clauses,gbd_family,track_main,original_filename
a2a84cd949f39903c7a4b94b8e3b94e9,planning,planning,dev,dura,1,1,0,,800.0,800.0,800.0,126982.000,1856948.000,,,
a2f602abd1e1bcddb1f167bd4985cee4,planning,planning,test,dura,1,1,0,,800.0,800.0,800.0,,,,,
a3dbd2e6357ea899bb079c393271347b,planning,planning,reserva,sin-ref,1,0,,,,,,612.000,17700.000,,,
a3e38c27d6d1d21b315da0c4ea454b2a,planning,planning,test,trivial,1,1,3,SAT,0.0647400640009436,0.0654757300071651,0.0896190700004808,,,,,
a510b12e91213d57cdf6249d5f501b44,planning,planning,reserva,sin-ref,1,0,,,,,,,,,,
a66bb4a01e21f05b59ada97a91a61048,planning,planning,test,trivial,1,1,3,SAT,0.5271447740087751,0.7574447590013733,0.770155545003945,,,,,
a99895026999b6ed637222c64f0ebf19,planning,planning,dev,trivial,1,1,3,UNSAT,0.1320030150091042,0.1345822010043775,0.1361947190016508,,,,,
acdf3c810df7614cd6cd5e68c0a412bc,planning,planning,reserva,sin-ref,1,0,,,,,,,,,,
ad3ac62501d0f149826aa91b33e6d99d,planning,planning,test,trivial,1,1,3,SAT,0.1279393120057648,0.3007457200001227,0.8641112500044983,,,,,
ae5316a6e04102a9ca4cd594daaf22e3,planning,planning,test,media,1,1,3,SAT,123.61640936498588,149.1972104729939,198.30751331801,,,,,
af3e5fba8f4fae7570310c7a56d5dc30,planning,planning,reserva,sin-ref,1,0,,,,,,,,,,
af8d0f51b19fa5ecfe833742f39c61c9,planning,planning,test,trivial,1,1,3,SAT,0.0789627310005016,0.0855625260010128,0.099103684988222,,,,,
b01ffb1055c2a944a64c99cd98a3c9fc,planning,planning,reserva,sin-ref,1,0,,,,,,,,,,
b1654713158a777352b4bf00e6ffc820,planning,planning,test,trivial,1,1,3,SAT,2.571684427995933,2.7528192110039527,3.636615190000157,,,,,
b4212dd5b85b95c731dfb26333465795,planning,planning,excluida,danada,0,0,,,,,,,,,,
b4447e8364ea60c671ca3b6dfd9943de,planning,planning,reserva,sin-ref,1,0,,,,,,295.000,3944.000,,,
ba093c6ed285bf1e5643ca761cf8b8b2,planning,planning,dev,trivial,1,1,3,SAT,0.0226314129977254,0.0229151600069599,0.0242574369913199,,,,,
bafe29b777d8546e978ca83952bdcf88,planning,planning,reserva,sin-ref,1,0,,,,,,,,,,
bbe2e708ed3a07f5b9c34ee9e04242b3,planning,planning,reserva,sin-ref,1,0,,,,,,,,,,
bccbc06e6489f33757576c8a066b8410,planning,planning,reserva,sin-ref,1,0,,,,,,,,,,
bee9c640aa16582d1a1a821b111eaacf,planning,planning,dev,trivial,1,1,3,SAT,0.1206246260117041,0.1223310189961921,0.1231198659952497,,,,,
bef5929bffa0452f2145f61e3f85137f,planning,planning,reserva,sin-ref,1,0,,,,,,,,,,
bf98b225d34a293bb9d10f588e2653a9,planning,planning,reserva,sin-ref,1,0,,,,,,,,,,
c16e30ef121b729ed3ec587598478ba5,planning,planning,reserva,sin-ref,1,0,,,,,,,,,,
c2355a212a2f6295ac6050518becc62d,planning,planning,dev,media,1,1,3,SAT,137.13578585699724,141.39425618700625,175.61560258601094,,,,,
c3621075609bccb71f473444d4bb32a1,planning,planning,test,dura,1,1,0,,800.0,800.0,800.0,,,,,
c45ec3ab625feb33e97fba7896933c2a,planning,planning,test,trivial,1,1,3,SAT,0.2649194859986892,0.2736400029971264,0.2977497259998927,,,,,
c4b48d9af3fda943472f3a2ede31b6f7,planning,planning,reserva,sin-ref,1,0,,,,,,28932.000,1195473.000,,,
c8821b3db9c48a6e2d84c8d9f0f32645,planning,planning,dev,trivial,1,1,3,SAT,0.1777461809979286,0.2736852560046827,0.555595251993509,3480.000,25499.000,,,
c95644adaafc88852c36287090a7d2df,planning,planning,test,dura,1,1,0,,800.0,800.0,800.0,,,,,
c9ce173177f091f397ac8be79fba5d66,planning,planning,test,trivial,1,1,3,SAT,0.1874062569986563,0.4680037929938407,0.5060853480099468,,,,,
cb13dbb4c855de5f8db842bf0d8702f1,planning,planning,dev,trivial,1,1,3,SAT,0.5395846430037636,0.5606194760039216,1.1101746700005606,,,,,
cb576136b0c2bd11deb2d0de33faa440,planning,planning,dev,trivial,1,1,3,SAT,7.104797366002458,7.863492628996028,9.116131546994438,,,,,
cbfdc1183daf7250681c3ab1f3f07397,planning,planning,test,inestable,1,1,2,SAT,352.7168665729987,473.70590171200456,800.0,,,,,
cd1fa4fa52834cf5c0c744dae3b226c7,planning,planning,test,media,1,1,3,SAT,315.27222102999804,509.7009709300037,635.8586241929879,,,,,
cdbd9c75d4d3ae3c23788463abaee53a,planning,planning,dev,media,1,1,3,UNSAT,581.7345049690048,665.0157418150047,710.8247985539929,,,,,
ce98b37388caf28a782a9877633e271c,planning,planning,reserva,sin-ref,1,0,,,,,,2342.000,15747.000,,,
ce9d0b1d7f0a92b9fee43fc0e0106fef,planning,planning,test,trivial,1,1,3,SAT,0.1156320450099883,0.1164434239908587,0.1638317700126208,,,,,
cef0194e667b920e5055a48d45251f57,planning,planning,reserva,sin-ref,1,0,,,,,,,,,,
d2800199a7c8d459cd0f26f10acb04a0,planning,planning,dev,trivial,1,1,3,SAT,0.0644084429950453,0.0691147739998996,0.0719989789940882,,,,,
d28981444ef65f40d521d743831ccb31,planning,planning,dev,dura,1,1,0,,800.0,800.0,800.0,,,,,
d57782168dd3b2a89a41180801d55d2d,planning,planning,reserva,sin-ref,1,0,,,,,,,,,,
d73873b44da21fa1f46de63bfe5a82cc,planning,planning,test,trivial,1,1,3,SAT,0.1156954699981724,0.1194326660042861,0.1536077340133488,,,,,
d752a22325ed125c86615ff3171938b8,planning,planning,reserva,sin-ref,1,0,,,,,,,,,,
d9a9d4165420979bf8cd2d77fbc1f086,planning,planning,test,media,1,1,3,UNSAT,35.78913715199451,64.78409735500463,151.36199131599278,,,,,
d9b8070a46cf4dc4dcaab2548c7abcaf,planning,planning,reserva,sin-ref,1,0,,,,,,3222.000,27199.000,,,
dc4fd85539d03b3998610442adc9040b,planning,planning,reserva,sin-ref,1,0,,,,,,,,,,
de04d7949cce0847dc72414fc4249bb1,planning,planning,reserva,sin-ref,1,0,,,,,,,,,,
dfe6e6bb34cfca922dffc3c48ba09e63,planning,planning,reserva,sin-ref,1,0,,,,,,,,,,
e38f653ac840b5f286c1849bd29da41f,planning,planning,test,media,1,1,3,SAT,50.95563825000136,80.50399930200365,248.68090730000404,,,,,
e523b622d3aa0fde3337c7c4a16af0a8,planning,planning,reserva,sin-ref,1,0,,,,,,,,,,
e708c10a771818b51e7c93cd06e1d416,planning,planning,test,trivial,1,1,3,SAT,0.4039789429953089,0.4092931399936788,0.4109675770014291,,,,,
e8b1cf92d8911d0c08ca69ba75cd21ca,planning,planning,test,trivial,1,1,3,SAT,0.8778205639973748,0.896249479992548,0.897619263996603,,,,,
e9c650b71e13274781c56e0d0996d275,planning,planning,dev,trivial,1,1,3,SAT,0.0949732739973114,0.0961032079940196,0.0966936479962896,,,,,
eaecd11ef57212f1dfa7947603410477,planning,planning,reserva,sin-ref,1,0,,,,,,,,,,
ecd53fc2b0acde7f8911a742509d3b16,planning,planning,reserva,sin-ref,1,0,,,,,,7194.000,513601.000,,,
ee68d8042b246565dfa474364227487f,planning,planning,test,facil,1,1,3,SAT,15.66742505900038,18.87379715598945,22.19952012799331,,,,,
f3f082ab4d3404ddc81b19370dd402bc,planning,planning,reserva,sin-ref,1,0,,,,,,207.000,588.000,,,
f57dfed6d13d0ae0383ea4f77ba26ef6,planning,planning,reserva,sin-ref,1,0,,,,,,,,,,
f750311b2f5b7bf7048b1e3956a3a6f3,planning,planning,test,facil,1,1,3,SAT,28.67529580900737,47.10672086299746,91.8914614910027,3502.000,30746.000,,,
f91374ab8dae4f8e6103191b91c7fb44,planning,planning,excluida,danada,0,0,,,,,,,,,,
fa7bfa59f0f8463f8249f162ebd3489a,planning,planning,reserva,sin-ref,1,0,,,,,,,,,,
faf3f6eb845fe9f286cdef8556576318,planning,planning,dev,trivial,1,1,3,SAT,0.0726547359954565,0.0742850850074319,0.1069273809989681,,,,,
fbe4f6664edfbbfb0a395e1bf1ba3b44,planning,planning,dev,dura,1,1,0,,800.0,800.0,800.0,,,,,
ff2ab0c36be68af20b031b7cd80a3683,planning,planning,reserva,sin-ref,1,0,,,,,,,,,,
ffb72a0a3b8c7856ba58acefaea31a55,planning,planning,reserva,sin-ref,1,0,,,,,,,,,,
ffd9876e00afe1ffb01f48e99fc555d3,planning,planning,excluida,sin-ref,0,0,,,,,,,,,,
01135f7a79d555bd0406f00fac22cbe2,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
02404a08ea36dd43362bbddc578c839d,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
0240f5bddc39ad2f0a786c811fc434a8,scheduling,scheduling,excluida,sin-ref,0,0,,,,,,,,,,
02d8847ee38504792705d794eb93e9a7,scheduling,scheduling,test,media,1,1,3,UNSAT,311.3174576649999,354.69673263500044,375.3721010730005,26061.000,742909.000,,,
03bb7baaa45980753a0e7050ae44755d,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
03c44a93577c98119dc498053888937a,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
03d93f5c0378205e17260e16e463ac67,scheduling,scheduling,dev,dura,1,1,0,,800.0,800.0,800.0,,,,,
04dbb417a7eeebd7ffe3199b414f4242,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
055f942145df4b6c9fd0d10a3f1da98e,scheduling,scheduling,dev,facil,1,1,3,SAT,18.01423833700028,18.117740566000062,21.493910951001453,,,,,
0802ae5412e1596c92a036b52792eef7,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
0855033e761d91ae367e867c5a569f9e,scheduling,scheduling,dev,media,1,1,3,UNSAT,238.1611120349989,250.1005302619997,282.1323973660001,,,,,
0ac6aaf6db6a0e4ec3a06e865d01086f,scheduling,scheduling,dev,media,1,1,3,UNSAT,329.8674187380002,356.4150839080012,403.152867887,,,,,
0d3fcbb89bfb8e821058ba3ea4284de1,scheduling,scheduling,dev,inestable,1,1,1,SAT,123.21981127799882,800.0,800.0,14560.000,48881.000,,,
0e1d562093d5f4fc9013cf4a14a03f70,scheduling,scheduling,test,facil,1,1,3,SAT,7.76360549400124,10.996172759998444,22.825707999998485,,,,,
102ddb414ef5a0f8cf06f168df8f271a,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
11cc532ecddfb10a47e0a869b4867c1b,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
125fe063849a753f60f98a174fb6af9f,scheduling,scheduling,test,media,1,1,3,SAT,87.9399102210009,94.06526031000068,116.9175109530006,,,,,
1335cf5a529c51c86733b20450a41ac1,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
1433d3205714ca12c49bb276b9498bd8,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
16de92335666e9714a3add7f604f3714,scheduling,scheduling,dev,dura,1,1,0,,800.0,800.0,800.0,,,,,
17127821f541755ba13937dcab5958ac,scheduling,scheduling,test,dura,1,1,0,,800.0,800.0,800.0,,,,,
1b5b70b44ef517a92a8d97904d66c7ca,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
1c1d04b20da61c0bc2328cdca8b8aa3a,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
1c342a5fa98241132762a00ba0f7b022,scheduling,scheduling,test,facil,1,1,3,SAT,5.100097279999318,9.35953011199672,26.020683815000663,,,,,
1dce69ee6685597d6c56e5fd7a47f8e0,scheduling,scheduling,dev,dura,1,1,0,,800.0,800.0,800.0,,,,,
1f51b0aa1e22067d219cf0e168019ea8,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
22b4cf412c811872d6ba5078106aeb6c,scheduling,scheduling,dev,media,1,1,3,SAT,14.764545460999216,60.83432290900237,218.97219315999973,14174.000,66784.000,,,
22f4d5363eeca74616d4addb06c5b224,scheduling,scheduling,test,dura,1,1,0,,800.0,800.0,800.0,,,,,
234fa06ab4b13e5094ecf82fb26836ae,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
25390e9d1fa1926485db7eb2d5a20ea8,scheduling,scheduling,test,dura,1,1,0,,800.0,800.0,800.0,,,,,
25bd6c4f6f2fff8fdabbcc9402125283,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
262ba88b7b11338ab81938c1dfe8dac7,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
27fdb1955d53d72e3b1df6ff23334aa8,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,113517.000,329644.000,,,
2852ff304840ef05f74484839c68af5a,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
29e61b1317804fb897e84237613d42bb,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
2a15a30186afdad41a49c5c5366d01be,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,282525.000,1748363.000,,,
2c123bd2fe27c56c92048322e8c880e7,scheduling,scheduling,test,media,1,1,3,SAT,27.3677889449973,123.60823756699756,164.76441430699924,,,,,
2ebedc91c450f24174cafd48f929cea7,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
2efa3ca1d314662c94cd6ebb4b86da7a,scheduling,scheduling,dev,media,1,1,3,SAT,115.79913371400109,139.49976817300194,255.7411899209983,,,,,
2fc3ab0c6dd059bae1189b672f44908e,scheduling,scheduling,dev,media,1,1,3,SAT,219.8319608040001,427.5298304399985,513.4947746170001,,,,,
2fdd1060b7b84e0a467ce815f808d72f,scheduling,scheduling,test,dura,1,1,0,,800.0,800.0,800.0,,,,,
31e9cd07f730b20faa7c3d0f1ba2ea2e,scheduling,scheduling,dev,facil,1,1,3,SAT,31.467918226997423,38.08541596499708,55.24347214999944,,,,,
324b2441c6f1fa9d5f3cf3a4c8447fc7,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
333c6e832c1c560bb453ce7ce1392cb8,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
33bcf82677b7fdacf18dd48892596a1d,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
3454285436b59c94031a9d8831dae833,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
358fa14f8971d1fbd99901dc87b2921d,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
3593875d75d6e836a3ac328c5426c1b5,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
35ec95b9b2398fb522db178855016ae0,scheduling,scheduling,test,dura,1,1,0,,800.0,800.0,800.0,,,,,
37c88155822f1934a190dd6f4614f0ce,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
39feaada031121eaeb4140a86cd5ef9f,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
3a1f1b4b9a521737cc760017fe9d8b43,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
3bdc74c99f45d1f4e00bd207c2173c9d,scheduling,scheduling,test,dura,1,1,0,,800.0,800.0,800.0,,,,,
3c3085d5c38a80773c71f85881d78fcc,scheduling,scheduling,test,media,1,1,3,SAT,25.35771092700088,77.49851978800143,154.33055665600114,,,,,
3f688306f4263de7915f9d16dc907cd8,scheduling,scheduling,dev,inestable,1,1,2,UNSAT,728.1187021110018,764.0594243839987,800.0,,,,,
3f72fda296bb564f0c0bd035e7276f06,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
41eb30a2c1c34e869ba767cd4a0bacf7,scheduling,scheduling,dev,inestable,1,1,2,SAT,197.36896540299853,237.68174587999965,800.0,,,,,
43e492bccfd57029b758897b17d7f04f,scheduling,scheduling,test,facil,1,1,3,SAT,5.4462097989999165,17.854694095000013,70.97884227599934,,,,,
448bc3366a8793b08e67bc5b816eafe8,scheduling,scheduling,dev,dura,1,1,0,,800.0,800.0,800.0,,,,,
44c25de7963c45e92a2407ad839f6e8b,scheduling,scheduling,dev,dura,1,1,0,,800.0,800.0,800.0,,,,,
47752d6f7fca7e1caae7aa0d0138c067,scheduling,scheduling,test,media,1,1,3,SAT,34.607220868001605,50.08104461899711,156.22342650299834,,,,,
487c01b15c84c08657895a10cbe565de,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
49f5d904bb2e762219287d33f5621971,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
4a4d879d0110bb7a8f011ff77d81ac07,scheduling,scheduling,test,facil,1,1,3,SAT,7.393099554003129,9.14071502799925,14.22347518999959,,,,,
4a78e8278caab52d8a1edef308f1ef56,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
4c1a79a2b9d532f6158d4a862f980127,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
4f76257bbc58d6d57930cecae506e4f9,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
5001aff0503c1dcede8e757fe5aa3b57,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
504cbc745c1d000ff950f5696a91bb68,scheduling,scheduling,test,dura,1,1,0,,800.0,800.0,800.0,182685.000,566333.000,,,
50a8878e272e023965c30f5dc5c495fd,scheduling,scheduling,test,trivial,1,1,3,UNSAT,0.0638354120019357,0.084941051001806,0.0856749619997572,,,,,
51a52a104231f5c84230202f5e5ccbd4,scheduling,scheduling,dev,facil,1,1,3,SAT,44.121503553000366,44.33984274199975,53.90396465400045,,,,,
51dfae1683e9bfbce0b7e04a9f050098,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
5432e4dd44480fadbd66647db1750c80,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,24101.000,255206.000,,,
547ee6e6f03bfe77e39987b8c6936519,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
54fafa92a0eb46edaebb498cb6390d99,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
556af938b4ca822fcca49b3ad4db877e,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
557886f84b253deab1b83b0c7168926f,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
55add9c1c8ad002a0faa34ecf47919a1,scheduling,scheduling,dev,dura,1,1,0,,800.0,800.0,800.0,,,,,
55d87cc5368fa41103327399df9b9859,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
5729bd425073edfae0518ecba915193e,scheduling,scheduling,dev,trivial,1,1,3,SAT,0.0273991660033061,0.0293636949973006,0.0304372829996282,,,,,
576ebc1333f2c466c2dec98792721e1f,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
58e8a0db8e260b498d269103766799ba,scheduling,scheduling,excluida,danada,0,0,,,,,,,,,,
5952b9f18b73dabb531c60e3ac85d26f,scheduling,scheduling,dev,dura,1,1,0,,800.0,800.0,800.0,17850.000,154655.000,,,
5c6495ff589cbbcb550e1655dadbd143,scheduling,scheduling,test,dura,1,1,0,,800.0,800.0,800.0,,,,,
60632fce4132ceacfddb8d0764befd96,scheduling,scheduling,test,media,1,1,3,SAT,89.20209167600115,108.24738204599998,196.6321498690013,,,,,
608db2c7672b56765b40d9d4bbc7351f,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
60cb70c5f0455288776d01b7c4418d3d,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
61600fb33883e1e9077ea8a163316010,scheduling,scheduling,dev,media,1,1,3,SAT,75.99800986300033,80.33865283199702,144.02875776399742,,,,,
61b3c83de65f274fa4e623632fda6fb4,scheduling,scheduling,test,trivial,1,1,3,SAT,0.0811299289998714,0.0849749049993988,0.111510268998245,1280.000,5443.000,,,
622787535593269d5e9a1dc4fe01c4af,scheduling,scheduling,test,media,1,1,3,SAT,392.3141833519985,483.54402101400046,633.1602995280009,,,,,
64ac2fa4336178304e4a1d45f3893f4c,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
64da114a666c2637ea39e68fe834ad41,scheduling,scheduling,dev,trivial,1,1,3,SAT,0.2812440199995762,0.5668237439967925,0.6118110740026168,3774.000,13941.000,,,
68f1baafb3c777c3fb603ab988efc697,scheduling,scheduling,test,facil,1,1,3,SAT,32.106057261997194,46.22915544499847,57.4956775110004,,,,,
69f6dd335626a9b71bfc6f2332f52b9d,scheduling,scheduling,dev,trivial,1,1,3,SAT,0.0405219909989682,0.0474549450009362,0.0515756529966893,,,,,
6cdee89246c8ce7db8387cf202c21e97,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
6e3ba15d8b33f40738f7e7d7355799a5,scheduling,scheduling,test,dura,1,1,0,,800.0,800.0,800.0,,,,,
6f431ab662f17ed29cab904dc9bfae84,scheduling,scheduling,test,dura,1,1,0,,800.0,800.0,800.0,,,,,
6f6a20cd654701b5e7fe9e9e0e5e7787,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
728e6c35cb5a5a5f4efeeb1364f19d42,scheduling,scheduling,test,media,1,1,3,SAT,78.10187036100251,192.5819400670007,345.18812661000266,,,,,
73def4c8f18a27681197a626ebd973d8,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
74f145bb935650f5c982d7eec6967945,scheduling,scheduling,dev,dura,1,1,0,,800.0,800.0,800.0,38781.000,385402.000,,,
753e751b32c0674e880bba9365f6c836,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
77c5b572d4eb78766331a6f27e61ecd7,scheduling,scheduling,dev,dura,1,1,0,,800.0,800.0,800.0,,,,,
79c0df739ce3d7895fc546a69dca4f3e,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
7a23bbe5ad79c0049e80e94b91520f7b,scheduling,scheduling,test,trivial,1,1,3,UNSAT,0.2062578120021498,0.2841564599984849,0.3129106900014449,,,,,
7aaddb977571c2e8e61f35a24942703f,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
7ba757fb94e0df41f1741551c3fb3c80,scheduling,scheduling,test,inestable,1,1,1,SAT,262.30773469999986,800.0,800.0,,,,,
7df2f8f8e10073332dbf8f0b7830035b,scheduling,scheduling,test,trivial,1,1,3,SAT,0.2637132820018451,0.3715492109986371,0.5399161640016246,,,,,
7f09f477d319cd79821c80504aa06a6e,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
7f7109dce621ef361a72b3e8cee9a962,scheduling,scheduling,test,trivial,1,1,3,UNSAT,1.2289821440026572,1.2370012940009474,1.5728005599994503,,,,,
7fc64dd40a4fee40c41f03e4ac0e97e3,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
80b4f7ca1dabdbf27c6d1fd20dbab0b5,scheduling,scheduling,dev,inestable,1,1,2,SAT,257.2927659150009,284.24443946399697,800.0,,,,,
8226a866770c4e3da127e54ca0dbd496,scheduling,scheduling,dev,facil,1,1,3,SAT,47.05725329899724,47.242758804000914,49.047538915001496,,,,,
83b330c934d6dd35d56e1b1ca3638b3c,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
849b95fcc6b5ad7e11b65227b7aa5c5b,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
857dec8a9f83f996d214054b5a50272b,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
85eef885042cc63551c8938d4f6ab02e,scheduling,scheduling,test,inestable,1,1,2,SAT,305.04233607399874,685.4729037430006,800.0,,,,,
86aae8fcfcec93584f6c212bc5075214,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
8892a54c85de57f8ec232d3a2ab9ef97,scheduling,scheduling,dev,dura,1,1,0,,800.0,800.0,800.0,,,,,
8aa9da1b9faca7329acaea993d163d0d,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
8bb5819a23a8f1dff851d608bec008ca,scheduling,scheduling,dev,media,1,1,3,SAT,19.56467202799832,39.07365850600036,102.26865626599827,,,,,
8bf7748864d530e7cbe1091873d3c42e,scheduling,scheduling,dev,media,1,1,3,SAT,107.42355093000153,117.82497261900062,360.60683616400274,656818.000,1192036.000,,,
8bfbffbfea9e5a5993bc024f39adff84,scheduling,scheduling,test,dura,1,1,0,,800.0,800.0,800.0,,,,,
8e27e1a8a840eb474fe3f07108bcf4c5,scheduling,scheduling,test,dura,1,1,0,,800.0,800.0,800.0,107329.000,380275.000,,,
8eff8708d366c1044430c0e127ce0fc7,scheduling,scheduling,dev,trivial,1,1,3,SAT,1.3254015439997602,2.46889160900173,7.334939610998845,,,,,
908433870bee8ba2c86f266d0b002fdb,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,7600.000,499890.000,,,
90e839c4b05d4a7ac011435921551060,scheduling,scheduling,dev,dura,1,1,0,,800.0,800.0,800.0,,,,,
93679e929befb269dd4308a72579cd1a,scheduling,scheduling,test,dura,1,1,0,,800.0,800.0,800.0,,,,,
94dd280b1562ee7dae44b303b8fed233,scheduling,scheduling,test,dura,1,1,0,,800.0,800.0,800.0,,,,,
95ee4af256f84b50aae14f8f620850a5,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
96222d7f27c97b3c2c2ba028733b0a1e,scheduling,scheduling,dev,dura,1,1,0,,800.0,800.0,800.0,,,,,
97f0882d3c8f1d17c100c1b3214c00e7,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
9a40f58b6cb174cd771d99f393aef61e,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
a08e66296d00f480e9ccadd79fa8b904,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
a1e216cb19bc64a073cf423340f42f69,scheduling,scheduling,excluida,danada,0,0,,,,,,,,,,
a2609893b71f219f4635d33ef1ff6eca,scheduling,scheduling,test,dura,1,1,0,,800.0,800.0,800.0,,,,,
a2af943b8846d402eeeb58a4560d33ea,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,253757.000,1513965.000,,,
a4451734e7f5f2ce7b481688a693c4e9,scheduling,scheduling,test,dura,1,1,0,,800.0,800.0,800.0,,,,,
a51f07c9c0fc7211610128f4561e3c34,scheduling,scheduling,excluida,sin-ref,0,0,,,,,,,,,,
a61273f6cd049ec4ab87bbbc59cf09a4,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
a65dfd8b3468d202ff3ba8731018622e,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
b087c195e5b7bb191d3a701aa0aa8cf1,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
b0eb84246bf661e26b25357c35bc4f55,scheduling,scheduling,test,media,1,1,3,SAT,100.00307326199982,126.95816087999992,194.2788270129968,23292.000,85384.000,,,
b47f8c7b20354eba57bc28fee009a803,scheduling,scheduling,test,dura,1,1,0,,800.0,800.0,800.0,,,,,
b5b8d29cfe10a087da664517e5c4bb77,scheduling,scheduling,dev,trivial,1,1,3,SAT,0.3378393050006707,0.4148023050001939,0.4338038389978464,,,,,
b5c8a5f017fb47eae558f966f0fb28ac,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
b8d10f8c82a85c03c000fbd005e5a838,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,3669.000,175498.000,,,
